timeindex;AT-reservoir-profile;BE-reservoir-profile;CH-reservoir-profile;CZ-reservoir-profile;DE-reservoir-profile;DK-reservoir-profile;FR-reservoir-profile;LU-reservoir-profile;NL-reservoir-profile;NO-reservoir-profile;PL-reservoir-profile;SE-reservoir-profile
2015-11-20T15:00:00Z;2102.353849634636;21.09216772153932;9879.767170604242;367.37924053102904;1354.3304747258258;0.0;11578.511338088449;21.97752248090393;0.0;16634.74096915026;31.120892959721907;5138.916092952933
2015-11-20T16:00:00Z;2125.8566819520856;8.997814380429519;10245.45107186367;551.3794910939712;1844.9195734243642;0.0;12792.35816826715;2.2719755874826593;0.0;16626.99381508702;34.7691725741572;5137.332227779252
2015-11-20T17:00:00Z;2104.4068309597997;5.6932617405801995;11909.682880624716;767.8506824560427;2137.489298376138;0.0;12475.18519743581;1.223772661074667;0.0;16615.945150057083;36.14973125832484;5135.998949372895
2015-11-20T18:00:00Z;2445.660071031485;4.858337199319924;13986.551848809071;1064.0947253023394;2267.318135119834;0.0;12821.0803996409;0.6517946658934284;0.0;16605.576320757344;40.36668454869037;5134.391275819675
2015-11-20T19:00:00Z;1864.0767938211288;5.23890403315875;17230.84331934467;913.1839227952938;1270.6708374841328;0.0;18682.277851202358;0.5253818199417092;0.0;16595.61201581082;87.85836206028928;5133.550893119439
2015-11-20T20:00:00Z;2552.1683017095525;5.4475319994574;27237.263553815603;704.3346516783547;777.7044276873397;0.0;19741.709478786324;0.5246869604868213;0.0;16586.52298402944;93.87585938991617;5132.002210895527
2015-11-20T21:00:00Z;3366.934910326295;5.448079349912132;31620.42462382774;473.89209423617433;494.7755884534468;0.0;16764.592110729915;0.5082913330310521;0.0;16577.89836756927;95.90463270797854;5130.182963741842
2015-11-20T22:00:00Z;2812.6844159424263;5.170941412375022;24814.408791331603;221.08916929699862;237.43748675479338;0.0;13698.987054081588;0.49096927256538786;0.0;16567.64594619594;97.38950459944658;5129.764446513592
2015-11-20T23:00:00Z;2205.3525644425;4.833956788411614;12738.079810690095;163.4435725256279;140.31877613789675;0.0;12760.177024482458;0.48218947718960087;0.0;16559.153271637122;99.21075294749814;5128.290202566461
2015-11-21T00:00:00Z;1728.0885805839098;4.689750935610171;6155.052236665771;131.78638634701366;107.38942969512152;0.0;13545.871630300835;0.4836881732389007;0.0;16551.034776171135;97.78199102155789;5127.289879983462
2015-11-21T01:00:00Z;1684.5696811855285;4.647169777919347;4023.649743088218;105.63586913714161;97.33761445967347;0.0;11647.325848504071;0.4836879649253941;0.0;16541.565078897067;96.00501433647356;5125.661035790896
2015-11-21T02:00:00Z;1569.2286380402577;4.66223454290767;3328.4715121809418;86.61689269156537;84.5808581716683;0.0;9294.979111079701;0.4912128261823544;0.0;16533.101063520524;83.14097605337936;5123.531336597261
