timeindex;AT-pv-profile;AT-wind-onshore-profile;BE-pv-profile;BE-wind-offshore-profile;BE-wind-onshore-profile;CH-pv-profile;CH-wind-onshore-profile;CZ-pv-profile;CZ-wind-onshore-profile;DE-pv-profile;DE-wind-offshore-profile;DE-wind-onshore-profile;DK-pv-profile;DK-wind-offshore-profile;DK-wind-onshore-profile;FR-pv-profile;FR-wind-offshore-profile;FR-wind-onshore-profile;LU-pv-profile;LU-wind-onshore-profile;NL-pv-profile;NL-wind-offshore-profile;NL-wind-onshore-profile;NO-pv-profile;NO-wind-offshore-profile;NO-wind-onshore-profile;PL-pv-profile;PL-wind-offshore-profile;PL-wind-onshore-profile;SE-pv-profile;SE-wind-offshore-profile;SE-wind-onshore-profile
2015-01-02T09:00:00Z;0.302;0.7818069999999999;0.041;0.690871;0.481763;0.35100000000000003;0.7818069999999999;0.21;0.7818069999999999;0.071;0.982226;0.7818069999999999;0.028;0.985608;0.925059;0.14;0.47856099999999996;0.34786100000000003;0.015;0.7818069999999999;0.079;0.869408;0.6621819999999999;0.009000000000000001;0.985772;0.6330020000000001;0.063;0.485314;0.830573;0.006999999999999999;0.485314;0.607013
2015-01-02T10:00:00Z;0.387;0.76431;0.07200000000000001;0.737603;0.413937;0.404;0.76431;0.241;0.76431;0.105;0.9811489999999999;0.76431;0.055;0.9861629999999999;0.928211;0.183;0.395461;0.304788;0.028;0.76431;0.125;0.8557620000000001;0.6517069999999999;0.023;0.9812190000000001;0.641957;0.075;0.49475399999999997;0.854924;0.018000000000000002;0.49475399999999997;0.634556
2015-01-02T11:00:00Z;0.387;0.757627;0.097;0.729287;0.400993;0.366;0.757627;0.183;0.757627;0.119;0.981988;0.757627;0.068;0.9852569999999999;0.932765;0.203;0.26758200000000004;0.265858;0.038;0.757627;0.183;0.8544959999999999;0.6781550000000001;0.027000000000000003;0.9767319999999999;0.6423260000000001;0.065;0.472183;0.871972;0.026;0.472183;0.674074
2015-01-02T12:00:00Z;0.297;0.74349;0.13;0.741034;0.427068;0.253;0.74349;0.086;0.74349;0.108;0.983195;0.74349;0.057;0.986289;0.93391;0.196;0.19673800000000002;0.23884299999999997;0.034;0.74349;0.28300000000000003;0.868574;0.6932229999999999;0.017;0.978771;0.642378;0.042;0.434644;0.8900950000000001;0.023;0.434644;0.717801
2015-01-02T13:00:00Z;0.14400000000000002;0.7346060000000001;0.165;0.749626;0.449112;0.127;0.7346060000000001;0.019;0.7346060000000001;0.077;0.9834930000000001;0.7346060000000001;0.023;0.985759;0.9298549999999999;0.163;0.10989600000000001;0.21487199999999998;0.033;0.7346060000000001;0.253;0.8812540000000001;0.707968;0.003;0.99018;0.655118;0.014;0.49291;0.887484;0.006;0.49291;0.7709050000000001
2015-01-02T14:00:00Z;0.029;0.726619;0.121;0.735424;0.448996;0.043;0.726619;0.002;0.726619;0.022;0.982201;0.726619;0.001;0.984482;0.923509;0.103;0.05393099999999999;0.20606;0.013;0.726619;0.108;0.887617;0.709149;0.0;0.983772;0.681721;0.0;0.615933;0.8824209999999999;0.0;0.615933;0.806057
2015-01-02T15:00:00Z;0.0;0.7327520000000001;0.01;0.783926;0.47434;0.002;0.7327520000000001;0.0;0.7327520000000001;0.0;0.9810690000000001;0.7327520000000001;0.0;0.981627;0.915383;0.027000000000000003;0.039244;0.235015;0.0;0.7327520000000001;0.002;0.907861;0.734272;0.0;0.950058;0.696157;0.0;0.690001;0.88066;0.0;0.690001;0.823664
2015-01-02T16:00:00Z;0.0;0.7367560000000001;0.0;0.787755;0.495662;0.0;0.7367560000000001;0.0;0.7367560000000001;0.0;0.979519;0.7367560000000001;0.0;0.9790709999999999;0.909724;0.0;0.066153;0.262317;0.0;0.7367560000000001;0.0;0.9221440000000001;0.76373;0.0;0.9373030000000001;0.690505;0.0;0.728596;0.879402;0.0;0.728596;0.833807
2015-01-02T17:00:00Z;0.0;0.7401399999999999;0.0;0.698813;0.440882;0.0;0.7401399999999999;0.0;0.7401399999999999;0.0;0.9781690000000001;0.7401399999999999;0.0;0.978774;0.9056;0.0;0.13941900000000002;0.22639;0.0;0.7401399999999999;0.0;0.9077299999999999;0.744587;0.0;0.9562450000000001;0.665145;0.0;0.728869;0.880223;0.0;0.728869;0.84459
2015-01-02T18:00:00Z;0.0;0.7363270000000001;0.0;0.588683;0.396554;0.0;0.7363270000000001;0.0;0.7363270000000001;0.0;0.9790700000000001;0.7363270000000001;0.0;0.9776959999999999;0.89717;0.0;0.20211099999999999;0.17332;0.0;0.7363270000000001;0.0;0.866768;0.700597;0.0;0.982299;0.616305;0.0;0.7541869999999999;0.8902389999999999;0.0;0.7541869999999999;0.8496549999999999
2015-01-02T19:00:00Z;0.0;0.7300810000000001;0.0;0.511575;0.358827;0.0;0.7300810000000001;0.0;0.7300810000000001;0.0;0.9786090000000001;0.7300810000000001;0.0;0.9751559999999999;0.8905270000000001;0.0;0.26758200000000004;0.136034;0.0;0.7300810000000001;0.0;0.8088569999999999;0.639417;0.0;0.9902;0.5687479999999999;0.0;0.780401;0.8973049999999999;0.0;0.780401;0.849266
2015-01-02T20:00:00Z;0.0;0.7246229999999999;0.0;0.46466999999999997;0.329433;0.0;0.7246229999999999;0.0;0.7246229999999999;0.0;0.9770280000000001;0.7246229999999999;0.0;0.9733639999999999;0.889043;0.0;0.343038;0.11188800000000002;0.0;0.7246229999999999;0.0;0.787539;0.610246;0.0;0.98434;0.571375;0.0;0.8182149999999999;0.9035030000000001;0.0;0.8182149999999999;0.8443290000000001
2015-01-02T21:00:00Z;0.0;0.7285;0.0;0.41068999999999994;0.290476;0.0;0.7285;0.0;0.7285;0.0;0.97705;0.7285;0.0;0.975641;0.891976;0.0;0.385396;0.10385;0.0;0.7285;0.0;0.7931819999999999;0.605775;0.0;0.9716049999999999;0.588549;0.0;0.834734;0.90471;0.0;0.834734;0.846692
2015-01-02T22:00:00Z;0.0;0.731909;0.0;0.384232;0.268901;0.0;0.731909;0.0;0.731909;0.0;0.979208;0.731909;0.0;0.9769389999999999;0.8971290000000001;0.0;0.340267;0.10824500000000001;0.0;0.731909;0.0;0.772975;0.583132;0.0;0.9617530000000001;0.6008140000000001;0.0;0.807142;0.9038959999999999;0.0;0.807142;0.861492
2015-01-02T23:00:00Z;0.0;0.729421;0.0;0.359348;0.277171;0.0;0.729421;0.0;0.729421;0.0;0.9793940000000001;0.729421;0.0;0.977234;0.9098;0.0;0.27768200000000004;0.120348;0.0;0.729421;0.0;0.717418;0.533695;0.0;0.953723;0.590889;0.0;0.770079;0.9051100000000001;0.0;0.770079;0.8726719999999999
2015-01-03T00:00:00Z;0.0;0.712959;0.0;0.321598;0.26619699999999996;0.0;0.712959;0.0;0.712959;0.0;0.974248;0.712959;0.0;0.9811489999999999;0.924002;0.0;0.285371;0.13350399999999998;0.0;0.712959;0.0;0.63437;0.457397;0.0;0.974583;0.581579;0.0;0.719102;0.9081440000000001;0.0;0.719102;0.8868
